wallet,chain,asset,raw_value_in,raw_value_out,value_unit,value_in_usd_est,distinct_senders,distinct_recipients,out_cnt,active_days,hours_of_day_active,night_share,round100_share,pass_through,is_accumulator,informal_score,anomaly_score,is_anomaly,is_sanctioned,hops_to_sanctioned,risk_score,attributability,risk_attribution_score,risk_tags,risk_categories,risk_source_count,is_known_risk,confirmed,label_name,label_tags,campaign_terror_score,is_top_campaign_lead,anchor_exchange,anchor_exchange_addr,anchor_usdt,anchor_links,has_exchange_anchor,actionability,components_bridged,total_bridged_size,is_bridge_wallet,country_codes,country_source,hits_interesting_country,funnel_ratio_recipients,funnel_ratio_out_cnt,is_single_recipient
0xf58be85b25e8f7d83b8328197a4fbb00761c4d1e,tron,USDT,234600.0,232234.49,USDT,234600.0,53,14,24,8,22,0.19480519480519481,1.0,0.9899168371696504,False,0.5239417007672634,-0.06890396660541886,True,False,,58.8,,0,[],[],0,False,False,,,3.7,False,,,0.0,,False,58.8,0,,False,[],,False,3.79,2.21,False
0x6c82130e819f3dd5a82be24d58b9f7207126f754,tron,USDT,78393.109758,0.0,USDT,78393.109758,329,0,0,8,12,0.6502835538752363,0.18714555765595464,0.0,True,0.39191666666666664,-0.08845581216163112,True,False,,58.7,,0,[],[],0,False,False,,,91.8,True,,,0.0,,False,58.7,0,,False,[],,False,329.0,329.0,True
0x96e74e1cd5edecfc7f90372b024e092d2b2eb644,tron,USDT,16482.913845000003,0.0,USDT,16482.913845000003,264,0,0,6,6,0.0,0.0,0.0,True,0.43922916666666667,-0.08036663540276912,True,False,,58.6,,0,[],[],0,False,False,,,92.1,True,,,0.0,,False,58.6,0,,False,[],,False,264.0,264.0,True
0xf18b36b8ec9e56717b9382f86776930bedc122e4,tron,USDT,1518742.6203980003,1523339.0,USDT,1518742.6203980003,706,2,16,8,24,0.1753710830126443,0.2880703683342496,1.0030264374886608,False,0.7818947125022678,-0.028864548278779267,True,False,,58.5,,0,[],[],0,False,False,,,51.2,False,,,0.0,,False,58.5,0,,False,[],,False,353.0,44.12,False
bc1pf3jwm57h0vm0wvkskgzx6yu799d0fzm6fpkmysw3c5g6jd96frhs3waqhf,bitcoin,BTC,4.94927872,0.02097152,BTC,321703.11679999996,236,0,1,1,1,1.0,0.0,0.00423728813559322,True,0.33962245762711857,-0.1687348891356537,True,False,,58.3,,0,[],[],0,False,False,,,91.6,False,,,0.0,,False,58.3,0,,False,[],,False,236.0,236.0,True
0x0d443683833d220942df0afa51926477dfff0fc9,tron,USDT,1389140.7153940003,1470946.845378,USDT,1389140.7153940003,108,3,8,8,24,0.14210526315789473,0.23157894736842105,1.0588897359910707,False,0.6712012194684526,-0.044144871973906485,True,False,,58.3,,0,[],[],0,False,False,,,29.1,False,,,0.0,,False,58.3,0,,False,[],,False,36.0,13.5,False
0x7ec9037e1838cbaaec88d0c8ee576c3379b0cacf,tron,USDT,1735429.0960810005,1735429.0958,USDT,1735429.0960810005,572,2,20,8,13,0.231433506044905,0.30397236614853196,0.9999999998380801,False,0.9344583333009494,-0.004280171626178664,True,False,,58.2,,0,[],[],0,False,False,,,40.5,False,,,0.0,,False,58.2,0,,False,[],,False,286.0,28.6,False
bc1pu664f94ag8dahuaeu7k92t6qtccgfy2rl3rna269tgkhl9v4k5esd36dua,bitcoin,BTC,7.52520456,0.03188646,BTC,489138.2964,236,0,1,1,1,1.0,0.0,0.00423728813559322,True,0.33962245762711857,-0.16544301429121522,True,False,,57.8,,0,[],[],0,False,False,,,91.6,False,,,0.0,,False,57.8,0,,False,[],,False,236.0,236.0,True
0xd92243c9c40663eac6ceae6f7c285d02facf9932,tron,USDT,443020.007788,452011.540344,USDT,443020.007788,894,2,9,7,7,0.9972144846796658,0.04178272980501393,1.020295996564342,False,0.686649134020465,-0.03828282914109382,True,False,,57.7,,0,[],[],0,False,False,,,70.8,False,,,0.0,,False,57.7,0,,False,[],,False,447.0,99.33,False
0x189463ebc4779a76608e7994208c90c4ae2ca224,tron,USDT,10815.693184,9430.0,USDT,10815.693184,54,24,25,8,21,0.38095238095238093,0.15873015873015872,0.8718812414122564,False,0.3971470816157846,-0.0803241977467618,True,False,,57.5,,0,[],[],0,False,False,,,31.0,False,,,0.0,,False,57.5,0,,False,[],,False,2.25,2.16,False
0xb8721bcaff22c756e7a2ead2c404c14730e6a7cc,ethereum,USDT,46383.02950599999,46904.47298199999,USDT,46383.02950599999,92,16,16,13,14,0.19402985074626866,0.5746268656716418,1.011242117678677,False,0.8041201401499014,0.11229431275595592,False,False,,32.5,,0,[],[],0,False,False,,,22.2,False,Binance 14,0x28c6c06298d514db089934071355e5743bf21d60,124.091106,2.0,True,57.5,0,,False,"['AE', 'GLOBAL', 'MT']",exchange,True,5.75,5.75,False
bc1qpqv6qa6jngqc6wz2dcmxh2f74qxycktedayd2g,bitcoin,BTC,45.6539492,7.92886715,BTC,2967506.698,954,0,14,6,24,0.048484848484848485,0.0,0.17367319342441465,True,0.43073463868488293,-0.1623114783759272,True,False,,57.4,,0,[],[],0,False,False,,,99.4,False,,,0.0,,False,57.4,0,,False,[],,False,954.0,68.14,True
0x435b2c9e939ef9fd49a92a86f7bc1d03ee57cc51,ethereum,USDT,190931.02995000005,179140.550537,USDT,190931.02995000005,1530,5,8,12,12,0.07315480078380143,0.007184846505551927,0.9382474424608317,False,0.8358879708769902,-0.02655807261302967,True,False,,57.3,,0,[],[],0,False,False,,,67.0,False,,,0.0,,False,57.3,0,,False,[],,False,306.0,191.25,False
bc1qzh0r6l44u4dvgj5c6dmmhsnyf9el0fg5gzrvtr,bitcoin,BTC,47.2,0.2,BTC,3068000.0,236,0,1,1,1,1.0,0.0,0.00423728813559322,True,0.33962245762711857,-0.1620733891068108,True,False,,57.3,,0,[],[],0,False,False,,,91.6,False,,,0.0,,False,57.3,0,,False,[],,False,236.0,236.0,True
