wallet,chain,asset,raw_value_in,raw_value_out,value_unit,value_in_usd_est,distinct_senders,distinct_recipients,out_cnt,active_days,hours_of_day_active,night_share,round100_share,pass_through,is_accumulator,informal_score,anomaly_score,is_anomaly,is_sanctioned,hops_to_sanctioned,risk_score,attributability,risk_attribution_score,risk_tags,risk_categories,risk_source_count,is_known_risk,confirmed,label_name,label_tags,campaign_terror_score,is_top_campaign_lead,anchor_exchange,anchor_exchange_addr,anchor_usdt,anchor_links,has_exchange_anchor,actionability,components_bridged,total_bridged_size,is_bridge_wallet,country_codes,country_source,hits_interesting_country,funnel_ratio_recipients,funnel_ratio_out_cnt,is_single_recipient
0x20276073f25118fe777ba0acc0a4c0e541a5ffcb,tron,USDT,455016.0296419999,454000.0,USDT,455016.0296419999,1680,3,19,8,23,0.07053291536050156,0.006792058516196447,0.9977670464866935,False,0.66951759909143,-0.07458905484661382,True,False,,64.3,,0,[],[],0,False,False,,,64.1,False,,,0.0,,False,64.3,0,,False,[],,False,560.0,88.42,False
0x6dc8b917433b1a8c0ccf349bf25e0b6d42e6bc5a,tron,USDT,1479968.653967,1440796.8,USDT,1479968.653967,54,16,21,7,16,0.019230769230769232,0.40384615384615385,0.9735319705170773,False,0.648891711918993,-0.0770333298759921,True,False,,64.2,,0,[],[],0,False,False,,,5.8,False,,,0.0,,False,64.2,0,,False,[],,False,3.38,2.57,False
0xfc45a33869b7d3058cd5baf43159f86fd2bd3e10,tron,USDT,1999592.500335,1940590.3639250002,USDT,1999592.500335,985,1,9,8,24,0.19108710330857528,0.3281566509115463,0.970492919732338,False,0.734698404895438,-0.06276386377571652,True,False,,63.9,,0,[],[],0,False,False,,,64.4,False,,,0.0,,False,63.9,0,,False,[],,False,985.0,109.44,True
0x35f8a55852dd3507664997338cc3181be4660e3e,tron,USDT,153316.53448099998,0.0,USDT,153316.53448099998,392,0,0,2,18,0.1965065502183406,0.18777292576419213,0.0,True,0.541674127126231,-0.08894347211166231,True,False,,63.7,,0,[],[],0,False,False,,,87.3,False,,,0.0,,False,63.7,0,,False,[],,False,392.0,392.0,True
0x67c78194382b347359976a518271469ab1ba1b73,tron,USDT,481121.7967449998,573849.351673,USDT,481121.7967449998,1541,1,7,7,24,0.33491404860699464,0.026081802015411975,1.19273197671638,False,0.5978904891688099,-0.0798268736052804,True,False,,63.5,,0,[],[],0,False,False,,,78.1,False,,,0.0,,False,63.5,0,,False,[],,False,1541.0,220.14,True
0xf58be85b25e8f7d83b8328197a4fbb00761c4d1e,tron,USDT,214861.9176,213777.78,USDT,214861.9176,50,15,22,8,20,0.2236842105263158,0.9868421052631579,0.9949542589393702,False,0.5021913889409627,-0.09340039351607732,True,False,,63.5,,0,[],[],0,False,False,,,0.7,False,,,0.0,,False,63.5,0,,False,[],,False,3.33,2.27,False
0xb0e3dab2556ebad531739305f59139b3339bdb18,tron,USDT,1786626.4806669992,2083219.47,USDT,1786626.4806669992,1127,3,11,8,24,0.26325088339222613,0.3931095406360424,1.1660072726685848,False,0.7738710611332481,-0.05319227801303761,True,False,,63.1,,0,[],[],0,False,False,,,45.8,False,,,0.0,,False,63.1,0,,False,[],,False,375.67,102.45,False
0xc46565b7ed169873a905af56459986a2f8cc130b,tron,USDT,232761.73541000005,146030.0,USDT,232761.73541000005,1648,4,8,8,24,0.033659066232356136,0.0781758957654723,0.627379752701939,False,0.6337122978993852,-0.0711728317808219,True,False,,62.8,,0,[],[],0,False,False,,,71.9,False,,,0.0,,False,62.8,0,,False,[],,False,412.0,206.0,False
0xc35c44e36594571dd86de3e60f7dfed17473d67d,tron,USDT,1306468.6715619997,1477803.141659,USDT,1306468.6715619997,763,6,20,8,24,0.04636973764490543,0.11043319097010372,1.131143190668441,False,0.6938250771751748,-0.061619589951882325,True,False,,62.6,,0,[],[],0,False,False,,,67.1,False,,,0.0,,False,62.6,0,,False,[],,False,127.17,38.15,False
0x970775693b164145e6ce9d092f97555cfe89e6f9,tron,USDT,877142.3766259999,871469.276218,USDT,877142.3766259999,1304,1,5,8,24,0.18160919540229886,0.05839080459770115,0.9935322924086487,False,0.6485721702095721,-0.06716352515002622,True,False,,62.5,,0,[],[],0,False,False,,,92.7,True,,,0.0,,False,62.5,0,,False,[],,False,1304.0,260.8,True
