"wallet","chain","asset","raw_value_in","raw_value_out","value_unit","value_in_usd_est","distinct_senders","distinct_recipients","out_cnt","active_days","hours_of_day_active","night_share","round100_share","pass_through","is_accumulator","informal_score","anomaly_score","is_anomaly","is_sanctioned","hops_to_sanctioned","risk_score","attributability","risk_attribution_score","risk_tags","risk_categories","risk_source_count","is_known_risk","confirmed","label_name","label_tags"
"bc1qtfcnuueaxzpwylug8vl9w6aexfv8j8342ks4xz","bitcoin","BTC",2.1872882,0.43641709,"BTC",142173.73299999998,1555,0,7,7,21,0.03582089552238806,0.0,0.19952427393884353,True,0.4384548547877687,-0.3057587749213402,True,False,"",60.2,"",0,"[]","[]",0,False,False,"",""
"bc1qwctfjys6g2aj5tftk9gf2emqe4kmjwqrqecd8s","bitcoin","BTC",18.73881584,0.07540779,"BTC",1218023.0296,1964,0,3,7,21,0.16325757575757577,0.0,0.004024149158829665,True,0.40010482983176593,-0.282222760726221,True,False,"",57.1,"",0,"[]","[]",0,False,False,"",""
"bc1qahqft2as8v8l0k65kpzrjknzvv47mntrqnda03","bitcoin","BTC",26.12798869,0.33842611,"BTC",1698319.26485,532,0,14,7,10,0.30446672743846853,0.0,0.012952627698033499,True,0.39904052553960667,-0.2819061375808707,True,False,"",57.0,"",0,"[]","[]",0,False,False,"",""
"bc1q4r4hcqvw70r37m7wpf7597nmvc7c9zrsp9x5c5","bitcoin","BTC",3.5765048,0.0,"BTC",232472.812,3500,0,0,7,24,0.11372130272290443,0.0,0.0,True,0.40005,-0.2805690456432307,True,False,"",56.9,"",0,"[]","[]",0,False,False,"",""
"bc1qxdpsshvzapqf5txyrz9k5ek2mhj3ysajhlz78c","bitcoin","BTC",10.1981254,0.6493826,"BTC",662878.1510000001,2699,0,6,6,24,0.11833550065019506,0.0,0.06367666355622574,True,0.4126353327112452,-0.27961373932105615,True,False,"",56.7,"",0,"[]","[]",0,False,False,"",""
"bc1q9hcmvzjg85shwq87xw6pckqdmuzyuu893v5mup","bitcoin","BTC",43.27270198,2.69751945,"BTC",2812725.6287000002,1647,0,10,7,24,0.18474923234390994,0.0,0.062337670784846144,True,0.41116753415696927,-0.27659431817817826,True,False,"",56.4,"",0,"[]","[]",0,False,False,"",""
"bc1qg4s6r2pm38hw5jezws85wcsd6np747at830lr3","bitcoin","BTC",7.3884,0.1656076,"BTC",480246.0,2457,0,2,7,24,0.13020991785822938,0.0,0.02241454171403822,True,0.4040829083428076,-0.27544556786093655,True,False,"",56.2,"",0,"[]","[]",0,False,False,"",""
"bc1q4tqadq8d5h8qn996f9apnr63qelezyxhcnjan5","bitcoin","BTC",4.5496718,0.0,"BTC",295728.66699999996,2533,0,0,7,23,0.08261359369132558,0.0,0.0,True,0.39974999999999994,-0.27562799264278226,True,False,"",56.2,"",0,"[]","[]",0,False,False,"",""
"bc1q58m3vyvkmcpfvdxq9gsztuezjn4putvv4cv4a4","bitcoin","BTC",5.48529889,0.0,"BTC",356544.42785000004,1840,0,0,6,11,0.35102925243770317,0.0,0.0,True,0.39885000000000004,-0.27358583793230806,True,False,"",56.0,"",0,"[]","[]",0,False,False,"",""
"bc1q9uc0j5kl5ncwzwla6p4qjwc6ra6fpx7c5lmkhe","bitcoin","BTC",2.7002638,0.0753172,"BTC",175517.147,2122,0,3,7,19,0.037793223284100785,0.0,0.027892534055376367,True,0.4050285068110753,-0.26134244874670953,True,False,"",54.4,"",0,"[]","[]",0,False,False,"",""
"bc1qthg00j0p3tmp7ev3ut8535492lurc7g06ended","bitcoin","BTC",3.04565895,0.01885068,"BTC",197967.83175,680,0,5,3,5,0.7981157469717362,0.0,0.0061893601054707715,True,0.3979878720210941,-0.26125172178758793,True,False,"",54.4,"",0,"[]","[]",0,False,False,"",""
"bc1qns5h3k6wwnyjm9w8n4tus2r9ac7h3q77ukk7hr","bitcoin","BTC",44.20341072,0.41997117,"BTC",2873221.6968,375,0,1,3,3,0.5185185185185185,0.0,0.009500877040014979,True,0.396100175408003,-0.2586740323118094,True,False,"",54.0,"",0,"[]","[]",0,False,False,"",""
"bc1qpvsxc27np5tswzek6eevhflhnk8r2dm78wlwny","bitcoin","BTC",2.6076016,0.204341,"BTC",169494.10400000002,1875,0,6,6,21,0.05390702274975272,0.0,0.07836358130781941,True,0.4146727162615639,-0.25612499894630814,True,False,"",53.7,"",0,"[]","[]",0,False,False,"",""
"bc1qj6vk2mugehm0v90tjsrymems8kh6usvjj9c8xy","bitcoin","BTC",2.3988918,0.1440868,"BTC",155927.967,1880,0,1,7,24,0.19602649006622516,0.0,0.06006390117303331,True,0.4111627802346067,-0.2535108653143171,True,False,"",53.4,"",0,"[]","[]",0,False,False,"",""
"bc1pkgletrr6vvtztcpsnqqq2q7zmq7sgqejuw22asfkq2ahcm3qg4gq4a90z0","bitcoin","BTC",3.92018812,0.89511191,"BTC",254812.22780000002,362,0,1,7,23,0.4584450402144772,0.0,0.22833391730190744,True,0.4397167834603815,-0.25111683764380954,True,False,"",53.0,"",0,"[]","[]",0,False,False,"",""
"bc1qtsyvr635yql0ampkqn00faj0lp6tyl3scrh4al","bitcoin","BTC",0.57489085,0.3789479,"BTC",37367.905249999996,929,0,3,6,24,0.22085889570552147,0.0,0.6591649527906036,False,0.6294829905581206,-0.24859428878909484,True,False,"",52.7,"",0,"[]","[]",0,False,False,"",""
"bc1qv8p3jwdpmkkky8xujtfxm3zm7djqmm4g3sgy5p","bitcoin","BTC",15.5308166,0.704659,"BTC",1009503.079,1526,0,5,2,19,0.04466944609886837,0.0,0.04537166448800896,True,0.40747433289760177,-0.2466657823545254,True,False,"",52.5,"",0,"[]","[]",0,False,False,"",""
"bc1qyzpmne0777dumstckgzzhxamyvul3qj72z76uy","bitcoin","BTC",1.67919011,0.01772092,"BTC",109147.35715,381,0,1,7,24,0.3511111111111111,0.0,0.010553254151788686,True,0.39691065083035776,-0.24480746657090813,True,False,"",52.2,"",0,"[]","[]",0,False,False,"",""
"bc1q8rf5tn78m04geq24mm9j0d8cdmxhu27ncensq0","bitcoin","BTC",2.3222916,0.0,"BTC",150948.954,1465,0,0,7,23,0.07936507936507936,0.0,0.0,True,0.39825,-0.2334309793982391,True,False,"",50.7,"",0,"[]","[]",0,False,False,"",""
"bc1q9l3yeasfcqu9wq23vptmqx389e4t277zpel4zu","bitcoin","BTC",4.15329747,2.00172993,"BTC",269964.33555,816,0,1,5,19,0.16339285714285715,0.0,0.4819616086877591,True,0.49374232173755184,-0.23040537898469315,True,False,"",50.3,"",0,"[]","[]",0,False,False,"",""
"bc1qnkv55zpm302kl8w0xmxatxpkjqdultp0r5lw88","bitcoin","BTC",3.78071312,3.90611266,"BTC",245746.35280000002,835,0,4,7,24,0.2752075919335706,0.0,1.0331682240941888,False,0.6908663551811621,-0.22593602600610374,True,False,"",49.8,"",0,"[]","[]",0,False,False,"",""
"bc1qrmgzm369ym4mulwvgrp06xnjrnfj2hu7kgs0yk","bitcoin","BTC",5.5477242,0.0,"BTC",360602.07300000003,1061,0,0,7,22,0.12745936698032506,0.0,0.0,True,0.3981,-0.223781739029707,True,False,"",49.5,"",0,"[]","[]",0,False,False,"",""
"1FNfN9LKxq2bQf7EPGGQdvaVxtkTDMjAbt","bitcoin","BTC",3.24354649,0.0,"BTC",210830.52185,742,0,0,7,23,0.4214659685863874,0.0,0.0,True,0.39690000000000003,-0.21316163653196274,True,False,"",48.1,"",0,"[]","[]",0,False,False,"",""
"bc1qh8sy89h326aeuk4mh3zpda8tjyeppej8nak0hf","bitcoin","BTC",1.41693,0.0,"BTC",92100.45,1018,0,0,7,21,0.18976744186046512,0.0,0.0,True,0.39795,-0.20772215490804813,True,False,"",47.4,"",0,"[]","[]",0,False,False,"",""
"bc1qq263lw7d65u58hd7myg5yxxfeymmpsxzq2hd64","bitcoin","BTC",1.1163444,0.0,"BTC",72562.386,1012,0,0,7,19,0.04122938530734633,0.0,0.0,True,0.39780000000000004,-0.20687859907443062,True,False,"",47.3,"",0,"[]","[]",0,False,False,"",""
"bc1qvzjj6d9vfmpr0ewhwglsrehcnt0x350mu6mkrt","bitcoin","BTC",0.5439874,0.041129,"BTC",35359.181000000004,805,0,2,7,19,0.09336099585062241,0.0,0.07560653059243652,True,0.4123213061184873,-0.1948726117567512,True,False,"",45.7,"",0,"[]","[]",0,False,False,"",""
"bc1qg4ltfdg8mc7f7uxkk5jufaklx8dur7qq44argy","bitcoin","BTC",0.5743976,0.0,"BTC",37335.844,757,0,0,7,22,0.15542857142857142,0.0,0.0,True,0.39705,-0.19050593783044578,True,False,"",45.2,"",0,"[]","[]",0,False,False,"",""
"bc1qhkaq6m60jmxw9cdf28dvjfzxykv3m3v9umj3h6","bitcoin","BTC",42.39590987,0.0,"BTC",2755734.14155,446,0,0,3,6,0.19730941704035873,0.0,0.0,True,0.545625,-0.18393063434613688,True,False,"",44.3,"",0,"[]","[]",0,False,False,"",""
"bc1qxt2hjdmzl2jescnrlvtsu0lp9fd6rlfkswag9q","bitcoin","BTC",4.32527222,0.0,"BTC",281142.6943,446,0,0,7,24,0.23972602739726026,0.0,0.0,True,0.395625,-0.17536968101330297,True,False,"",43.2,"",0,"[]","[]",0,False,False,"",""
"bc1qute80dd53wku9pw0l25wdqr5vpw7urkcsnu47s","bitcoin","BTC",11.69286856,0.05264284,"BTC",760036.4564,443,0,1,2,2,0.49099099099099097,0.0,0.004502132195352412,True,0.3963004264390705,-0.1691371596010517,True,False,"",42.4,"",0,"[]","[]",0,False,False,"",""
"35pVEG8wM6wmt3LeCUiZmwvehz1UTKhTY6","bitcoin","BTC",13.52354816,0.0,"BTC",879030.6304,347,0,0,1,1,1.0,0.0,0.0,True,0.39390000000000003,-0.16739692562539044,True,False,"",42.2,"",0,"[]","[]",0,False,False,"",""
"bc1q3yq5uhsmnlwrpejywhcufd6mh8zhtvxleu9m64","bitcoin","BTC",3.9274202,0.69471805,"BTC",255282.313,451,0,2,7,23,0.4148471615720524,0.0,0.17688915741687125,True,0.43152783148337426,-0.1636457337918028,True,False,"",41.7,"",0,"[]","[]",0,False,False,"",""
"bc1qd2x3hwgzw27spkuq9y3dvrumux4xt76njs4weu","bitcoin","BTC",0.5495594,0.0,"BTC",35721.361000000004,582,0,0,6,15,0.027597402597402596,0.0,0.0,True,0.5466,-0.16052049941376212,True,False,"",41.3,"",0,"[]","[]",0,False,False,"",""
"3HManc64Bt3x5fyi723TnXrjSgXoU5brhw","bitcoin","BTC",1.947708,0.00432824,"BTC",126601.02,406,0,1,1,1,1.0,0.0,0.0022222222222222222,True,0.39569444444444446,-0.15954215287585327,True,False,"",41.1,"",0,"[]","[]",0,False,False,"",""
"bc1qekpjlvrr8qpxm46zgj0nr3dspqzwuscem3l5z3","bitcoin","BTC",7.40278567,0.0,"BTC",481181.06855,405,0,0,7,23,0.24329501915708812,0.0,0.0,True,0.3951,-0.15889193310076788,True,False,"",41.0,"",0,"[]","[]",0,False,False,"",""
"338uzyFMQDZiXPAjJKcLbJaSbTrx8cMk2a","bitcoin","BTC",19.89274112,0.04440344,"BTC",1293028.1728,448,0,1,1,1,1.0,0.0,0.002232142857142857,True,0.39637142857142854,-0.1554570680734899,True,False,"",40.6,"",0,"[]","[]",0,False,False,"",""
"37zTduam5vYc6fDx9tB7wsv2ZKxS1vVKg5","bitcoin","BTC",5.97279144,0.0,"BTC",388231.4436,342,0,0,1,1,1.0,0.0,0.0,True,0.39374999999999993,-0.1505147429458059,True,False,"",40.0,"",0,"[]","[]",0,False,False,"",""
"bc1qxc3rpj3a0h62qr73krrs2n0deyalcym9k0krl3","bitcoin","BTC",0.7151,0.0011,"BTC",46481.5,402,0,1,1,2,1.0,0.0,0.0015382463991050204,True,0.39525764927982104,-0.14370691407954073,True,False,"",39.1,"",0,"[]","[]",0,False,False,"",""
"bc1qzgxjkt5ry8f0ejuydnxnfd4cw747m2n7gf9vf4","bitcoin","BTC",16.95786176,0.0,"BTC",1102261.0144,448,0,0,1,1,1.0,0.0,0.0,True,0.39592499999999997,-0.14212618573988844,True,False,"",38.9,"",0,"[]","[]",0,False,False,"",""
"bc1q30zk4ds69lx8xuq0tr2xjtc3w8w7dmnwfxm3p3","bitcoin","BTC",0.6580368,0.0,"BTC",42772.392,482,0,0,7,17,0.130879345603272,0.0,0.0,True,0.5463,-0.13809436357828608,True,False,"",38.3,"",0,"[]","[]",0,False,False,"",""
"bc1ql5pgdc3zuafzhfmxdz7w0z2q9qcfxnl3hllr9c","bitcoin","BTC",45.90843572,0.0,"BTC",2984048.3218,376,0,0,1,1,1.0,0.0,0.0,True,0.39449999999999996,-0.12821880248190098,True,False,"",37.1,"",0,"[]","[]",0,False,False,"",""
"3Ciassj57gyWfb6HLiBezFCt19FiXdEyVA","bitcoin","BTC",0.68995392,0.00188512,"BTC",44847.0048,338,0,1,1,1,1.0,0.0,0.00273224043715847,True,0.39414644808743166,-0.12831028126253252,True,False,"",37.1,"",0,"[]","[]",0,False,False,"",""
"bc1q9m8cgz825uswxl49vu0uck2qsaj9fjs5z6hv05","bitcoin","BTC",43.65823413,0.0,"BTC",2837785.2184499996,376,0,0,1,1,1.0,0.0,0.0,True,0.39449999999999996,-0.1257396978985834,True,False,"",36.7,"",0,"[]","[]",0,False,False,"",""
"bc1q7xu9a2m52txfu7dz0au8ljdysrmtukqc2e8s5q","bitcoin","BTC",40.26950718,0.0,"BTC",2617517.9666999998,376,0,0,1,1,1.0,0.0,0.0,True,0.39449999999999996,-0.12118360267662431,True,False,"",36.1,"",0,"[]","[]",0,False,False,"",""
"338cHBkJmUZuep8axmXSP6fQZkJpoZ1o8n","bitcoin","BTC",1.37993856,0.00384384,"BTC",89696.0064,335,0,1,1,1,1.0,0.0,0.002785515320334262,True,0.39400710306406683,-0.11597693169396572,True,False,"",35.5,"",0,"[]","[]",0,False,False,"",""
"bc1qwpmq02zumcalm86czyg9crs80p5z3q7292js83","bitcoin","BTC",0.6189141,0.0,"BTC",40229.4165,306,0,0,7,22,0.2222222222222222,0.0,0.0,True,0.3798,-0.11319310640596325,True,False,"",35.1,"",0,"[]","[]",0,False,False,"",""
"bc1ql3hg4swdtalygvph94fqrahzklt9elx8ftes9w","bitcoin","BTC",48.85836351,0.0,"BTC",3175793.62815,179,0,0,1,1,1.0,0.0,0.0,True,0.101475,-0.1007655227174552,True,False,"",33.5,"",0,"[]","[]",0,False,False,"",""
"1Dd4x8wKbeXSGpuztMdqiL3fJbej6REDgd","bitcoin","BTC",0.5068461,0.0,"BTC",32944.9965,180,0,0,3,2,1.0,0.0,0.0,True,0.10439999999999999,-0.09916390159798616,True,False,"",33.3,"",0,"[]","[]",0,False,False,"",""
"bc1q39f5ym5hcapd2aq0fswgjrjrazg57w3pgheqzp","bitcoin","BTC",26.5234861,0.0,"BTC",1724026.5965,230,0,0,1,1,1.0,0.0,0.0,True,0.2571,-0.09405075503483762,True,False,"",32.6,"",0,"[]","[]",0,False,False,"",""
"bc1qsyu8nsnqwfqemqtwcffp20a608e8cldh7zf2w8","bitcoin","BTC",37.741587,0.0,"BTC",2453203.1550000003,244,0,0,1,1,1.0,0.0,0.0,True,0.2946,-0.09087878051722942,True,False,"",32.2,"",0,"[]","[]",0,False,False,"",""
"bc1q7qnrzwwzn8efw29mg5rc7cta96l75g47dhr53n","bitcoin","BTC",5.27858649,0.0,"BTC",343108.12185,286,0,0,7,24,0.2192513368983957,0.0,0.0,True,0.3627,-0.08234231651490764,True,False,"",31.1,"",0,"[]","[]",0,False,False,"",""
"bc1qt8urlvnsed2rx7yx6vjf97fl0gfgqzvzsf9jq2","bitcoin","BTC",43.7276414,0.0,"BTC",2842296.691,289,0,0,1,1,1.0,0.0,0.0,True,0.369225,-0.08047872716690607,True,False,"",30.8,"",0,"[]","[]",0,False,False,"",""
"bc1q5nrz3lpp50j9xzrnpd77qghkx2386xe8eflstq","bitcoin","BTC",0.65480777,0.0,"BTC",42562.50505,176,0,0,7,24,0.288,0.0,0.0,True,0.1005,-0.07739669054954523,True,False,"",30.4,"",0,"[]","[]",0,False,False,"",""
"bc1q28k7rptm5qhx7ekdzerctk7u4exal02r9czrkn","bitcoin","BTC",1.40837049,0.0,"BTC",91544.08185,138,0,0,1,1,1.0,0.0,0.0,True,0.1002,-0.07458600249945513,True,False,"",30.1,"",0,"[]","[]",0,False,False,"",""
"bc1q9p8dffsgue82ne7vpmelh5jem4e5persdct9ua","bitcoin","BTC",31.76921253,0.0,"BTC",2064998.81445,250,0,0,1,1,1.0,0.0,0.0,True,0.30555,-0.06795510879046274,True,False,"",29.2,"",0,"[]","[]",0,False,False,"",""
"bc1qtkw74q0svyxlarpr5njqds0aenuq2cluh364jd","bitcoin","BTC",41.57971443,0.0,"BTC",2702681.43795,223,0,0,1,1,1.0,0.0,0.0,True,0.2301,-0.06664457847026206,True,False,"",29.0,"",0,"[]","[]",0,False,False,"",""
"bc1qh73umdh4mlrtyech0k9h926uz5j8uv624e5re9","bitcoin","BTC",24.25828407,0.0,"BTC",1576788.46455,188,0,0,2,2,1.0,0.0,0.0,True,0.12179999999999999,-0.06328464761859298,True,False,"",28.6,"",0,"[]","[]",0,False,False,"",""
"3GpwKU2gwz3Pu2JERQwH5TWpyGcmzJz3jC","bitcoin","BTC",2.69106992,0.0,"BTC",174919.5448,200,0,0,1,1,1.0,0.0,0.0,True,0.151125,-0.05749787292717168,True,False,"",27.9,"",0,"[]","[]",0,False,False,"",""
"bc1qex6kve78fgemg6erngadr0t05w8yxkwxkx4qasgtx9q9auhzxnrqzhmfzd","bitcoin","BTC",9.16149,0.0,"BTC",595496.8500000001,174,0,0,1,1,1.0,0.0,0.0,True,0.10035,-0.0559902235136166,True,False,"",27.7,"",0,"[]","[]",0,False,False,"",""
"bc1qscct8sr7er6cp8876rnepegmnzf29n2aup7ha8","bitcoin","BTC",22.62718656,0.0,"BTC",1470767.1264,264,0,0,1,1,1.0,0.0,0.0,True,0.3357,-0.053542311757242445,True,False,"",27.3,"",0,"[]","[]",0,False,False,"",""
"bc1ql24nxpagplph00leu2nvve6fk9c3tuyt6t47w2","bitcoin","BTC",25.70471105,0.0,"BTC",1670806.21825,211,0,0,2,2,0.6009389671361502,0.0,0.0,True,0.20527499999999999,-0.05280629998513664,True,False,"",27.2,"",0,"[]","[]",0,False,False,"",""
"bc1q3gasxxmds5q8hdmd9tpudhnx50rs9en67jk8lw","bitcoin","BTC",22.51527324,0.0,"BTC",1463492.7606,225,0,0,3,3,0.5866666666666667,0.0,0.0,True,0.23475,-0.05176152937729683,True,False,"",27.1,"",0,"[]","[]",0,False,False,"",""
"bc1q2txye4pshppghrssgjtl3gy05zjzmtksgqf3vy","bitcoin","BTC",44.4876867,0.0,"BTC",2891699.6355,218,0,0,1,1,1.0,0.0,0.0,True,0.21712499999999998,-0.04879495920566168,True,False,"",26.7,"",0,"[]","[]",0,False,False,"",""
"34SmynjaZqnLFM1wfRvLX6wExNGZYoj93e","bitcoin","BTC",2.21060554,0.0,"BTC",143689.3601,221,0,0,1,1,1.0,0.0,0.0,True,0.228225,-0.04803955157396245,True,False,"",26.6,"",0,"[]","[]",0,False,False,"",""
"bc1q396lepf8rnk8n6ldrvuly0ge23qf6sgk6av4kp","bitcoin","BTC",28.3062308,0.0,"BTC",1839905.002,289,0,0,1,1,1.0,0.0,0.0,True,0.369225,-0.04546108827043005,True,False,"",26.3,"",0,"[]","[]",0,False,False,"",""
"bc1qkr3a0zy9n0lvpnyeknwnq43w6j8z9df069gnxe","bitcoin","BTC",2.24575052,0.0,"BTC",145973.7838,188,0,0,6,4,0.9840425531914894,0.0,0.0,True,0.12179999999999999,-0.045045724524184094,True,False,"",26.2,"",0,"[]","[]",0,False,False,"",""
"bc1p9apt02sqh35vcflye5q3j69f5fpvtcqvwlsmz0u0hcghu4h0gzxs6rkxx8","bitcoin","BTC",30.03121664,0.0,"BTC",1952029.0816,179,0,0,1,1,1.0,0.0,0.0,True,0.101475,-0.04494405628434972,True,False,"",26.2,"",0,"[]","[]",0,False,False,"",""
"bc1qpma4kh2f4zhwan8y6el2xu7z7e0574fw44u54t","bitcoin","BTC",14.68980009,0.0,"BTC",954837.0058500001,189,0,0,1,1,1.0,0.0,0.0,True,0.12375,-0.04246071024254083,True,False,"",25.9,"",0,"[]","[]",0,False,False,"",""
"bc1qu68k3z6dlp78fv7sj0q8q298p5dha9xd9gfjrl","bitcoin","BTC",0.86441219,0.0,"BTC",56186.79235,242,0,0,6,20,0.4838709677419355,0.0,0.0,True,0.29445,-0.039452430803355476,True,False,"",25.5,"",0,"[]","[]",0,False,False,"",""
"bc1p6h4nqaqe2zal8ytkrvrvavs7d9qpjzyr8xhs2s22nnemkmr2hqtsrsu9nd","bitcoin","BTC",33.1,0.0,"BTC",2151500.0,331,0,0,1,1,1.0,0.0,0.0,True,0.39044999999999996,-0.03874110583654089,True,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"bc1pryqzmg9637axrysf523rtdpzlk64ehxs79rw3mt5nzrhakkk09uqwellal","bitcoin","BTC",33.1,0.0,"BTC",2151500.0,331,0,0,1,1,1.0,0.0,0.0,True,0.39044999999999996,-0.03874110583654089,True,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"bc1plmj8s7kvymdztgvs3dquhheu6je5zqfcwuqce7ufw5x073tck5qqqkyqa4","bitcoin","BTC",33.1,0.0,"BTC",2151500.0,331,0,0,1,1,1.0,0.0,0.0,True,0.39044999999999996,-0.03874110583654089,True,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"bc1q02gj6l6d5x59kezhj2ylqpde32un5u2csqqyme","bitcoin","BTC",33.1,0.0,"BTC",2151500.0,331,0,0,1,1,1.0,0.0,0.0,True,0.39044999999999996,-0.03874110583654089,True,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"bc1qcnv7ky358ggxmnuvsf388lf39vcyft47uh42sq","bitcoin","BTC",33.1,0.0,"BTC",2151500.0,331,0,0,1,1,1.0,0.0,0.0,True,0.39044999999999996,-0.03874110583654089,True,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"bc1pjfrql2dvy424j8a79ueyhnp7l4p8swy6k2e2t28heu8vklky5uksznmm0g","bitcoin","BTC",33.1,0.0,"BTC",2151500.0,331,0,0,1,1,1.0,0.0,0.0,True,0.39044999999999996,-0.03874110583654089,True,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"bc1pshnz77yy4rq8rltn7v8nr7rv04ua7lsxg48s3yc2aqzmfp6cuxuqgseqlz","bitcoin","BTC",33.1,0.0,"BTC",2151500.0,331,0,0,1,1,1.0,0.0,0.0,True,0.39044999999999996,-0.03874110583654089,True,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"bc1qs45pdq09sc9welpzxa9rcrpcndtn338kqhnamp","bitcoin","BTC",14.70990906,0.0,"BTC",956144.0889,197,0,0,1,1,1.0,0.0,0.0,True,0.13935,-0.03589536721236797,True,False,"",25.0,"",0,"[]","[]",0,False,False,"",""
"bc1qwg3rsem8a986fzxf5mlgdfrl36cc9wsc0zmmah","bitcoin","BTC",12.20159795,0.0,"BTC",793103.86675,205,0,0,1,1,1.0,0.0,0.0,True,0.167775,-0.027337366884938485,True,False,"",23.9,"",0,"[]","[]",0,False,False,"",""
"bc1pv4qfwat6qyt3njhn6h0h63qsq4xf98jzx7pt0qhjlwzqysu35ydq0w8dnr","bitcoin","BTC",31.28061726,0.0,"BTC",2033240.1219,327,0,0,1,1,1.0,0.0,0.0,True,0.38370000000000004,-0.02099047320893399,True,False,"",23.1,"",0,"[]","[]",0,False,False,"",""
"bc1q6up57x9vyk56vduxf8az6qph45ysh03h4walnl","bitcoin","BTC",31.28061726,0.0,"BTC",2033240.1219,327,0,0,1,1,1.0,0.0,0.0,True,0.38370000000000004,-0.02099047320893399,True,False,"",23.1,"",0,"[]","[]",0,False,False,"",""
"bc1qaczs0uglhfvqj9qn22en60sse64zjvtauuvyu0","bitcoin","BTC",30.5944206,0.0,"BTC",1988637.339,198,0,0,1,1,1.0,0.0,0.0,True,0.1431,-0.020664656846016816,True,False,"",23.1,"",0,"[]","[]",0,False,False,"",""
"bc1q3pj4jlyml4yer4hftk8zlkyc8zdzrrp3mhvyy2","bitcoin","BTC",31.7341422,0.0,"BTC",2062719.243,218,0,0,1,1,1.0,0.0,0.0,True,0.21712499999999998,-0.013228224437996983,True,False,"",22.1,"",0,"[]","[]",0,False,False,"",""
"bc1qt43kkr63l34n04n6wnd9gd7ekrhfgs555lx4nr","bitcoin","BTC",0.85910442,0.0,"BTC",55841.787299999996,209,0,0,7,14,0.42105263157894735,0.0,0.0,True,0.196425,-0.012502655843301458,True,False,"",22.0,"",0,"[]","[]",0,False,False,"",""
"bc1p4mr555fe3mjmf8xpezg20hyke6lmrgut63qcvetjrduflm9rssdsmst9xe","bitcoin","BTC",27.43074816,0.0,"BTC",1782998.6304,327,0,0,1,1,1.0,0.0,0.0,True,0.38370000000000004,-0.011860768332025096,True,False,"",21.9,"",0,"[]","[]",0,False,False,"",""
"bc1pf3ptfm9ycd9lrx5qrdy7gxstyrzzpyjygjedafrqhr90yv9flwys4pss5n","bitcoin","BTC",27.43074816,0.0,"BTC",1782998.6304,327,0,0,1,1,1.0,0.0,0.0,True,0.38370000000000004,-0.011860768332025096,True,False,"",21.9,"",0,"[]","[]",0,False,False,"",""
"bc1pfdjz8lml6syjf2ghqqswsqqzejwnun8c0z097922uta9hvvk9s9q8kaqau","bitcoin","BTC",27.43074816,0.0,"BTC",1782998.6304,327,0,0,1,1,1.0,0.0,0.0,True,0.38370000000000004,-0.011860768332025096,True,False,"",21.9,"",0,"[]","[]",0,False,False,"",""
"bc1prylg4dnqglp3q2u02p7uka274y5xrceajac6y6dddeqd7rns3scsqmfqxn","bitcoin","BTC",27.43074816,0.0,"BTC",1782998.6304,327,0,0,1,1,1.0,0.0,0.0,True,0.38370000000000004,-0.011860768332025096,True,False,"",21.9,"",0,"[]","[]",0,False,False,"",""
"bc1pmk7pmq90sw206mymp2gqllse3f6jdydlfc5qxd7kzxv82tcqzk2sgsc0af","bitcoin","BTC",27.43074816,0.0,"BTC",1782998.6304,327,0,0,1,1,1.0,0.0,0.0,True,0.38370000000000004,-0.011860768332025096,True,False,"",21.9,"",0,"[]","[]",0,False,False,"",""
"bc1q89z5jz0gaxs0fsv78htfqnpjvcasdjvqmyu68k","bitcoin","BTC",38.2794275,0.0,"BTC",2488162.7874999996,263,0,0,1,1,1.0,0.0,0.0,True,0.32985,-0.010929664199091138,True,False,"",21.8,"",0,"[]","[]",0,False,False,"",""
"bc1qlp9rn4h7jjldw2r0yt3tsnvgdshxullcnr6xtf","bitcoin","BTC",30.1989888,0.0,"BTC",1962934.2719999999,180,0,0,1,1,1.0,0.0,0.0,True,0.10439999999999999,-0.007642448821983838,True,False,"",21.4,"",0,"[]","[]",0,False,False,"",""
"bc1p8n503d4d6qx0kzd6pn6ltzsxmgvdz7kyjgnkf50zv5kryers7yfqahef7f","bitcoin","BTC",30.1989888,0.0,"BTC",1962934.2719999999,180,0,0,1,1,1.0,0.0,0.0,True,0.10439999999999999,-0.007642448821983838,True,False,"",21.4,"",0,"[]","[]",0,False,False,"",""
"bc1q4h02zppsgarln5yxwh0hdgk526e7mz5f0h2j57","bitcoin","BTC",24.8426049,0.0,"BTC",1614769.3185,198,0,0,1,1,1.0,0.0,0.0,True,0.1431,-0.007237019509861775,True,False,"",21.3,"",0,"[]","[]",0,False,False,"",""
"bc1papp7jac5970zynp2kr4kef3x3mxamfketaljkc2yuh70thwlkf4q4dvve8","bitcoin","BTC",29.0,0.0,"BTC",1885000.0,290,0,0,1,1,1.0,0.0,0.0,True,0.37770000000000004,-0.006083976274076752,True,False,"",21.2,"",0,"[]","[]",0,False,False,"",""
