wallet,chain,asset,raw_value_in,raw_value_out,value_unit,value_in_usd_est,distinct_senders,distinct_recipients,out_cnt,active_days,hours_of_day_active,night_share,round100_share,pass_through,is_accumulator,informal_score,anomaly_score,is_anomaly,is_sanctioned,hops_to_sanctioned,risk_score,attributability,risk_attribution_score,risk_tags,risk_categories,risk_source_count,is_known_risk,confirmed,label_name,label_tags,campaign_terror_score,is_top_campaign_lead,anchor_exchange,anchor_exchange_addr,anchor_usdt,anchor_links,has_exchange_anchor,actionability,components_bridged,total_bridged_size,is_bridge_wallet,country_codes,country_source,hits_interesting_country,funnel_ratio_recipients,funnel_ratio_out_cnt,is_single_recipient
0x435b2c9e939ef9fd49a92a86f7bc1d03ee57cc51,ethereum,USDT,196617.774899,179140.550537,USDT,196617.774899,1610,5,8,14,12,0.07883302296710118,0.006828057107386716,0.9111106593949716,False,0.833160469680603,-0.03564399665863327,True,False,,59.1,,0,[],[],0,False,False,,,67.0,False,,,0.0,,False,59.1,0,,False,[],,False,322.0,201.25,False
0x546fad8125d2b441470de495a963954033ac5490,ethereum,USDT,773207.3949009997,1036501.6077459999,USDT,773207.3949009997,118,4,9,90,24,0.18810198300283287,0.0011331444759206798,1.3405221090503305,False,0.5290805647851082,0.061438939958679106,False,False,,34.1,,0,[],[],0,False,False,,,57.5,False,Binance 14,0x28c6c06298d514db089934071355e5743bf21d60,39767.637603999996,6.0,True,59.1,0,,False,"['AE', 'GLOBAL', 'MT', 'US']",exchange,True,29.5,13.11,False
0xca0b3d8f75bb7b7bc6916eb508b8b4513e17032f,ethereum,USDT,59110.51589700001,68186.98568099999,USDT,59110.51589700001,82,17,24,46,15,0.1783876500857633,0.0,1.153550847023831,False,0.5824265598177539,0.07101407961589701,False,False,,33.7,,0,[],[],0,False,False,,,48.1,False,Binance 16,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,25886.346999999998,5.0,True,58.7,0,,False,"['AE', 'GLOBAL', 'MT']",exchange,True,4.82,3.42,False
0xb87f17cd9c6fd20aa484dd482a17988468a8b070,tron,USDT,1160862.471364,1162297.45,USDT,1160862.471364,55,18,23,6,13,0.007194244604316547,0.17985611510791366,1.001236131472416,False,0.5955553945081375,-0.0703423172838138,True,False,,58.5,,0,[],[],0,False,False,,,5.8,False,,,0.0,,False,58.5,0,,False,[],,False,3.06,2.39,False
0xc2b9da89f92d20a4bd1440ae50165db3a4431751,ethereum,USDT,26608.73626,27228.06842,USDT,26608.73626,70,2,2,6,7,0.013513513513513514,0.918918918918919,1.0232755195116507,False,0.7964172821566511,0.10273382260612923,False,False,,33.4,,0,[],[],0,False,False,,,22.8,False,Binance 17,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,183.173988,2.0,True,58.4,0,,False,"['AE', 'GLOBAL', 'MT']",exchange,True,35.0,35.0,False
0x79a2212a60a6dc8addd71e1b9cf6fbb19e890aac,tron,USDT,1142883.698988,1139471.1,USDT,1142883.698988,294,11,19,7,6,0.0,0.7053571428571429,0.9970140452689792,False,0.9226829073338941,-0.01803950753690098,True,False,,58.3,,0,[],[],0,False,False,,,39.1,False,,,0.0,,False,58.3,0,,False,[],,False,26.73,15.47,False
bc1qthg00j0p3tmp7ev3ut8535492lurc7g06ended,bitcoin,BTC,15.26303884,0.08823387,BTC,992097.5246,1893,0,12,6,10,0.5939655172413794,0.0,0.005780884850319886,True,0.39985617697006404,-0.31590307682427055,True,False,,58.2,,0,[],[],0,False,False,,,99.8,True,,,0.0,,False,58.2,0,,False,[],,False,1893.0,157.75,True
0x55035a3e39ae0e7ebc004949799e5c2c377afc0a,ethereum,USDT,132009.11788799986,145521.21,USDT,132009.11788799986,197,13,22,90,24,0.24196141479099678,0.001607717041800643,1.1023572638631232,False,0.5767135338225496,0.0739056135825778,False,False,,33.1,,0,[],[],0,False,False,,,65.2,False,Binance 17,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,32692.009494000005,5.0,True,58.1,2,27393.0,True,"['AE', 'GLOBAL', 'MT']",exchange,True,15.15,8.95,False
0x3adaf3c42c46acb92ab857fe6a80725f4cf6bdaf,tron,USDT,1893112.016632,1829000.0,USDT,1893112.016632,214,4,13,8,24,0.2283653846153846,0.9350961538461539,0.9661340607060006,False,0.8117362306506187,-0.0332276892930482,True,False,,57.9,,0,[],[],0,False,False,,,37.4,False,,,0.0,,False,57.9,0,,False,[],,False,53.5,16.46,False
0x814bd9ffb396137eeae0f49af16c011699ce3b7c,tron,USDT,44706.32,48809.90759999999,USDT,44706.32,206,24,25,8,23,0.2361111111111111,0.31666666666666665,1.0917898766885754,False,0.6982677412880015,-0.04853784802096772,True,False,,57.6,,0,[],[],0,False,False,,,68.1,False,,,0.0,,False,57.6,0,,False,[],,False,8.58,8.24,False
0x5e6de72f428d7c94330c378e0189c30055da3346,tron,USDT,486414.85873299994,486414.858733,USDT,486414.85873299994,425,21,21,2,17,0.0944206008583691,0.0407725321888412,1.0000000000000002,False,0.785135135135135,-0.034115657363819274,True,False,,57.4,,0,[],[],0,False,False,,,70.6,False,,,0.0,,False,57.4,0,,False,[],,False,20.24,20.24,False
0x8ca569b8e7cc18282a756636427472809cde1545,ethereum,USDT,57945.43037899997,56964.149071,USDT,57945.43037899997,58,17,18,67,24,0.43548387096774194,0.005376344086021506,0.98306542376885,False,0.3933959265768263,0.053283737529202124,False,False,,32.2,,0,[],[],0,False,False,,,23.1,False,Coinbase 10,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,19925.209742,4.0,True,57.2,0,,False,"['AE', 'GLOBAL', 'MT', 'US']",exchange,True,3.41,3.22,False
bc1qahqft2as8v8l0k65kpzrjknzvv47mntrqnda03,bitcoin,BTC,23.26843065,0.53862086,BTC,1512447.99225,652,0,24,7,12,0.3118355776045358,0.0,0.02314813869924657,True,0.39957962773984934,-0.30682826105344996,True,False,,57.1,,0,[],[],0,False,False,,,99.3,False,,,0.0,,False,57.1,0,,False,[],,False,652.0,27.17,True
bc1qjz9knklkhvlmtcx9t03fvlpupxx3jx4xvduuak,bitcoin,BTC,7.9673154,0.01909163,BTC,517875.50100000005,2523,0,3,3,4,0.3329369797859691,0.0,0.002396243783696576,True,0.39962924875673933,-0.30513958994728363,True,False,,56.9,,0,[],[],0,False,False,,,99.9,True,,,0.0,,False,56.9,0,,False,[],,False,2523.0,841.0,True
0x2be2c7075598fe00f40f82812e0c0d0b36c5fb63,tron,USDT,640602.666429,1000000.0,USDT,640602.666429,841,1,2,8,7,0.0,0.11548791405550582,1.561030030634181,False,0.7068767129558828,-0.04258357562280346,True,False,,56.8,,0,[],[],0,False,False,,,76.7,False,,,0.0,,False,56.8,0,,False,[],,False,841.0,420.5,True
0xc901f5b73281c8241d08484208b05ed2577e8224,tron,USDT,289893.2157819999,280500.0,USDT,289893.2157819999,1016,2,6,8,24,0.11695652173913043,0.20782608695652174,0.9675976695188906,False,0.7564597468439911,-0.034127224032585834,True,False,,56.7,,0,[],[],0,False,False,,,67.4,False,,,0.0,,False,56.7,0,,False,[],,False,508.0,169.33,False
0xd8c30cb03ce7541be144b12412ffd49705628afa,tron,USDT,62225.359128000004,0.0,USDT,62225.359128000004,313,0,0,4,5,0.9976470588235294,0.17882352941176471,0.0,True,0.3901924651924652,-0.09088639578924629,True,False,,56.7,,0,[],[],0,False,False,,,92.3,True,,,0.0,,False,56.7,0,,False,[],,False,313.0,313.0,True
0x4b75e22c91183be5acc223b7cd1021bc051d881e,tron,USDT,90394.405543,0.0,USDT,90394.405543,249,0,0,4,14,0.0,0.064,0.0,True,0.48108108108108105,-0.07459568873458766,True,False,,56.4,,0,[],[],0,False,False,,,79.4,False,,,0.0,,False,56.4,0,,False,[],,False,249.0,249.0,True
bc1q40cu967upywc7034t02delyj0lfak5dudf59ae,bitcoin,BTC,41.53068184,1.17375906,BTC,2699494.3196,674,0,11,6,10,0.4821958456973294,0.0,0.02826245580368733,True,0.40075249116073747,-0.29935649690854793,True,False,,56.2,,0,[],[],0,False,False,,,99.3,False,,,0.0,,False,56.2,0,,False,[],,False,674.0,61.27,True
