"wallet","chain","asset","raw_value_in","raw_value_out","value_unit","value_in_usd_est","distinct_senders","distinct_recipients","out_cnt","active_days","hours_of_day_active","night_share","round100_share","pass_through","is_accumulator","informal_score","anomaly_score","is_anomaly","is_sanctioned","hops_to_sanctioned","risk_score","attributability","risk_attribution_score","risk_tags","risk_categories","risk_source_count","is_known_risk","confirmed","label_name","label_tags"
"0x8ffabe0e094e5fb4b7a47e8546d40218fd4e3ecc","ethereum","USDT",180309.119457,180309.119457,"USDT",180309.119457,399,3,3,1,1,1.0,0.06265664160401002,1.0,False,0.7483286908077994,0.08380896543057037,False,False,"",33.2,"",0,"[]","[]",0,False,False,"",""
"0x87a9f7c46faf5e6fdaa14e376e4cb6d610f113bf","ethereum","USDT",18518.547486,0.0,"USDT",18518.547486,110,0,0,9,12,0.00909090909090909,0.0,0.0,True,0.3642061281337047,0.027923055703321653,False,False,"",33.1,"",0,"[]","[]",0,False,False,"",""
"0x7053b2862f8b51d4ea728092e383eb093d70f503","ethereum","USDT",665037.6204670001,0.0,"USDT",665037.6204670001,63,0,0,28,23,0.1865671641791045,0.17164179104477612,0.0,True,0.23844011142061283,0.009651208559408153,False,False,"",33.1,"",0,"[]","[]",0,False,False,"",""
"0x672bde68f12e5939e6f1a4057e913619c5c340ec","ethereum","USDT",56301.61848899999,57200.26521,"USDT",56301.61848899999,139,13,13,7,10,0.007042253521126761,0.9295774647887324,1.015961294632686,False,0.8624066268673347,0.10188681766969021,False,False,"",33.0,"",0,"[]","[]",0,False,False,"",""
"0x6528d54ae8f64cd47ac2eac9b6240f53f0d5c622","ethereum","USDT",180199.97676799996,0.0,"USDT",180199.97676799996,106,0,0,15,24,0.17028985507246377,0.13043478260869565,0.0,True,0.3381615598885794,0.028023198522345028,False,False,"",32.5,"",0,"[]","[]",0,False,False,"",""
"0x546fad8125d2b441470de495a963954033ac5490","ethereum","USDT",813773.7244960001,1036501.6077459999,"USDT",813773.7244960001,118,4,9,89,24,0.19208715596330275,0.0011467889908256881,1.2736975605693626,False,0.5356504600309744,0.0582023468085715,False,False,"",32.3,"",0,"[]","[]",0,False,False,"",""
"0xb9ba84bfe3cb1ad5b93df43fc86abe8777257dc5","ethereum","USDT",523394.73371,523393.91728700005,"USDT",523394.73371,59,10,18,9,10,0.0,0.06557377049180328,0.9999984401390626,False,0.6249300501448042,0.0714645979908819,False,False,"",32.2,"",0,"[]","[]",0,False,False,"",""
"0x88cf6c6319cb5ed2f8a968919648cc46e855650b","ethereum","USDT",50536.564150000006,50500.0,"USDT",50536.564150000006,85,1,1,1,2,0.0,0.17647058823529413,0.9992764812840961,False,0.7623901151983233,0.09376124856946233,False,False,"",31.9,"",0,"[]","[]",0,False,False,"",""
"0x26a082d1dc02ebd6a161ed56e6c8b8e82528a977","ethereum","USDT",106784.466989,106784.466989,"USDT",106784.466989,485,8,13,7,24,0.14857142857142858,0.08190476190476191,1.0,False,0.716991643454039,0.08760166016752757,False,False,"",31.8,"",0,"[]","[]",0,False,False,"",""
"0x21135ec0db68bb607c4257e3c2468af66d3888b8","ethereum","USDT",217327.80216800002,0.0,"USDT",217327.80216800002,80,0,0,82,24,0.27232142857142855,0.11383928571428571,0.0,True,0.2845403899721448,0.025299200288067536,False,False,"",31.6,"",0,"[]","[]",0,False,False,"",""
"0x2ee0709411b1aa025368b9672bcc53ebdb8a3199","ethereum","USDT",491899.58551199996,483196.15,"USDT",491899.58551199996,64,12,20,51,21,0.20833333333333334,0.3229166666666667,0.9823064792727141,False,0.5602495966901975,0.06683125281865865,False,False,"",31.4,"",0,"[]","[]",0,False,False,"",""
"0xc2b9da89f92d20a4bd1440ae50165db3a4431751","ethereum","USDT",26608.73626,27228.06842,"USDT",26608.73626,70,2,2,6,7,0.013513513513513514,0.918918918918919,1.0232755195116507,False,0.7950663445656365,0.10310896929080876,False,False,"",31.1,"",0,"[]","[]",0,False,False,"",""
"0xa700de1a10c143e60465321189ea930d824cd03a","ethereum","USDT",27115.867115999998,30900.757121,"USDT",27115.867115999998,210,2,2,11,24,0.2656826568265683,0.9188191881918819,1.139582112156269,False,0.7779331597414482,0.10263292902078291,False,False,"",30.8,"",0,"[]","[]",0,False,False,"",""
"0x8a7786cdc1995bba1c4a10d957af861c1e0b43d3","ethereum","USDT",267181.603498,265223.719005,"USDT",267181.603498,58,1,2,1,4,0.0,0.15,0.9926720834542239,False,0.6587015476100648,0.08584993483530279,False,False,"",30.6,"",0,"[]","[]",0,False,False,"",""
"0xcde45e10524f33d5562491313d7afb25253c7ae9","ethereum","USDT",20282.988808000002,19700.848232999997,"USDT",20282.988808000002,70,15,25,20,22,0.17567567567567569,0.5,0.9712990733017416,False,0.5867389232954459,0.07567904184438645,False,False,"",30.6,"",0,"[]","[]",0,False,False,"",""
"0xbbe7b62f61351bf70cf6f277d99d6af0cec859cc","ethereum","USDT",42404.266457000005,42404.296457,"USDT",42404.266457000005,80,1,1,2,5,0.0,0.1125,1.0000007074759805,False,0.7339831454128819,0.09886286204886874,False,False,"",30.3,"",0,"[]","[]",0,False,False,"",""
"0xd36cb32afaf64f867ebdf3e9a95d85fc20b97249","ethereum","USDT",601787.8535499998,647211.004082,"USDT",601787.8535499998,275,7,20,77,24,0.17981888745148772,0.04657179818887452,1.075480337903208,False,0.6511991970433137,0.0883178238421789,False,False,"",30.0,"",0,"[]","[]",0,False,False,"",""
"0x5122fb2d35474ac6c46e333a2212ef8efcbe0646","ethereum","USDT",822520.9375469998,1008575.327377,"USDT",822520.9375469998,53,7,19,68,24,0.37815126050420167,0.27310924369747897,1.2262001869336838,False,0.45963461442384823,0.060627136855510466,False,False,"",30.0,"",0,"[]","[]",0,False,False,"",""
"0x00aacd79b72b32b1b38796d4985928f64f8a4924","ethereum","USDT",10431.262922999997,13116.0,"USDT",10431.262922999997,50,13,21,21,18,0.0,0.0,1.2573741163287524,False,0.4234555388512412,0.05517635309186142,False,False,"",30.0,"",0,"[]","[]",0,False,False,"",""
"0x7f60a664e6e6eb7d3cfd17d49624922e8eba32b1","ethereum","USDT",19549.636272,19549.0,"USDT",19549.636272,206,3,3,5,13,0.02666666666666667,0.017777777777777778,0.9999674535121192,False,0.8236703709252652,0.11449040444413378,False,False,"",29.9,"",0,"[]","[]",0,False,False,"",""
"0x52d4090ecefc7a56ea0c9d81829137f0ebb07a23","ethereum","USDT",26789.197592000004,26555.87596,"USDT",26789.197592000004,104,13,20,14,10,0.0,0.12195121951219512,0.9912904583573762,False,0.7797344147912524,0.10806453349453721,False,False,"",29.9,"",0,"[]","[]",0,False,False,"",""
"0xe70b60011cff7649974cdc85c403f4aabe0674b8","ethereum","USDT",233976.289413,233976.0,"USDT",233976.289413,56,1,3,9,18,0.046153846153846156,0.23076923076923078,0.9999987630669727,False,0.669637635621751,0.09316714699853246,False,False,"",29.7,"",0,"[]","[]",0,False,False,"",""
"0x52973b2822fdc5bef1966b46b3ed7d1858b92d33","ethereum","USDT",15363.912127,0.0,"USDT",15363.912127,67,1,1,3,8,0.47761194029850745,0.05970149253731343,0.0,True,0.20487465181058495,0.026115972528864995,False,False,"",29.5,"",0,"[]","[]",0,False,False,"",""
"0x7ebcb8e15c47c99629619b9a5a571c3aa2698258","ethereum","USDT",61587.99819,59500.0,"USDT",61587.99819,74,2,24,29,19,0.03361344537815126,0.025210084033613446,0.9660973200726789,False,0.5405732244602183,0.07623243540264901,False,False,"",29.3,"",0,"[]","[]",0,False,False,"",""
"0xca0b3d8f75bb7b7bc6916eb508b8b4513e17032f","ethereum","USDT",51649.40459699999,65186.985681000006,"USDT",51649.40459699999,73,16,23,39,15,0.19161676646706588,0.0,1.262105268969283,False,0.5336513696044721,0.07519037265859824,False,False,"",29.3,"",0,"[]","[]",0,False,False,"",""
"0x35f4a82ffcc461f5255ad028604cb74973428cd0","ethereum","USDT",242610.61370800002,0.0,"USDT",242610.61370800002,83,0,0,26,24,0.11194029850746269,0.22388059701492538,0.0,True,0.3210306406685237,0.04552067224314754,False,False,"",29.1,"",0,"[]","[]",0,False,False,"",""
"0xe52f7d59c027689fdd4f8107368b8a6391f9c9cd","ethereum","USDT",105663.83220799999,0.0,"USDT",105663.83220799999,87,0,0,6,21,0.18064516129032257,0.17419354838709677,0.0,True,0.313091922005571,0.04410289154200803,False,False,"",29.1,"",0,"[]","[]",0,False,False,"",""
"0x75e6766af534f83d9a9f6d8448cb735473b8aa4c","ethereum","USDT",14499.178255000003,14455.861255,"USDT",14499.178255000003,113,1,24,12,9,0.0,0.007352941176470588,0.9970124513790936,False,0.6960598718914176,0.10088732832374286,False,False,"",29.0,"",0,"[]","[]",0,False,False,"",""
"0xa7a3da44ccf09ce44bd8845c1c7c90ba7c4edcd6","ethereum","USDT",92322.33533,92322.33533,"USDT",92322.33533,213,1,4,10,20,0.2801724137931034,0.008620689655172414,1.0,False,0.6128133704735376,0.0887961114402574,False,False,"",29.0,"",0,"[]","[]",0,False,False,"",""
"0x38a88c95850561da690c2c192e56dea62985a475","ethereum","USDT",60010.46498099997,60094.0,"USDT",60010.46498099997,219,6,24,14,12,0.0205761316872428,0.5596707818930041,1.0013920075277951,False,0.9523678380487586,0.13923896648566658,False,False,"",28.9,"",0,"[]","[]",0,False,False,"",""
"0xe21f61ceea148acc99878eb5e606acd0d6c4ec4e","ethereum","USDT",314653.6155870001,435218.264277,"USDT",314653.6155870001,155,6,23,74,24,0.22458001768346597,0.16445623342175067,1.383166258760705,False,0.6655673053509231,0.09837530431270136,False,False,"",28.7,"",0,"[]","[]",0,False,False,"",""
"0x32b66cd6ea668b9d85c3f14c0b2509a94d41593d","ethereum","USDT",56460.553687,0.0,"USDT",56460.553687,64,0,0,10,23,0.175,0.10625,0.0,True,0.22033426183844013,0.03280396181509582,False,False,"",28.7,"",0,"[]","[]",0,False,False,"",""
"0xb176326bb870d99569f0201e5a0e7e3a0896f1a8","ethereum","USDT",57127.514955,87604.521467,"USDT",57127.514955,302,6,20,9,18,0.0,0.3409090909090909,1.5334908500047146,False,0.8533296851522605,0.1263318423449863,False,False,"",28.6,"",0,"[]","[]",0,False,False,"",""
"0x9eed4dbf8472ea97d3432035cfe6552a16f2fb83","ethereum","USDT",142108.05684600002,142108.03226900002,"USDT",142108.05684600002,108,13,13,2,3,0.0,0.03418803418803419,0.9999998270541407,False,0.724373224463753,0.10749553002594953,False,False,"",28.6,"",0,"[]","[]",0,False,False,"",""
"0x20be14ccc0739827d00b2f7d51bff9180b4b759d","ethereum","USDT",15374.918524999997,15919.049842,"USDT",15374.918524999997,62,1,19,51,14,0.34615384615384615,0.0,1.0353908423069191,False,0.3876293524299811,0.057751724739311006,False,False,"",28.6,"",0,"[]","[]",0,False,False,"",""
"0x196b1399b34f1c9972d8e9cace3786bc9691d991","ethereum","USDT",64895.44686900003,0.0,"USDT",64895.44686900003,78,0,0,33,24,0.1891025641025641,0.0673076923076923,0.0,True,0.25069637883008355,0.03885395435430017,False,False,"",28.4,"",0,"[]","[]",0,False,False,"",""
"0x0919084167f0d0d0a3601a377f2505a9ed97437b","ethereum","USDT",404873.4484219999,404800.0,"USDT",404873.4484219999,236,4,8,9,23,0.08459214501510574,0.17522658610271905,0.9998185891856178,False,0.7806043863608004,0.12007409816100273,False,False,"",27.9,"",0,"[]","[]",0,False,False,"",""
"0x938ad29920abd82842d5acc6b7b4fb4af9e83c8e","ethereum","USDT",372998.41404599993,600131.321335,"USDT",372998.41404599993,327,5,19,46,24,0.18620689655172415,0.0706896551724138,1.6089379974173,False,0.6298837097087406,0.09779566562180048,False,False,"",27.9,"",0,"[]","[]",0,False,False,"",""
"0xda24a7b7aa5964fcdd51595c6c7324544974c75e","ethereum","USDT",114423.72541000001,114423.725112,"USDT",114423.72541000001,224,3,22,5,12,0.008438818565400843,0.05063291139240506,0.9999999973956449,False,0.861699163824533,0.13260902316065226,False,False,"",27.8,"",0,"[]","[]",0,False,False,"",""
"0x39056ebd0410b5e7105913cc8f4a2b0675d6f79b","ethereum","USDT",76512.91742799999,76512.917428,"USDT",76512.91742799999,246,4,5,1,2,0.0,0.04580152671755725,1.0000000000000002,False,0.8632311977715876,0.1333971031070314,False,False,"",27.7,"",0,"[]","[]",0,False,False,"",""
"0x2d3c7c3effff1dce08b8ac796e242f5f0c36ac47","ethereum","USDT",11038.404881999999,11038.404881999999,"USDT",11038.404881999999,90,1,15,12,17,0.18681318681318682,0.01098901098901099,1.0,False,0.6636490250696379,0.10391564711513612,False,False,"",27.7,"",0,"[]","[]",0,False,False,"",""
"0x2b9962048a732264579bb837adc56779de2e8949","ethereum","USDT",14250.965129000006,14430.135718000001,"USDT",14250.965129000006,161,1,17,32,23,0.2422360248447205,0.006211180124223602,1.012572523150407,False,0.5824437126401136,0.09237626153871359,False,False,"",27.6,"",0,"[]","[]",0,False,False,"",""
"0x94537ff7ad3e801562fefcfd3558d0c5d2226299","ethereum","USDT",20813.413724000002,1501.139365,"USDT",20813.413724000002,125,1,1,29,20,0.05263157894736842,0.24812030075187969,0.07212364991664161,True,0.3996614987855568,0.06581937196928245,False,False,"",27.6,"",0,"[]","[]",0,False,False,"",""
"0x334e1acae8cebebc88e94ea153e869330916e70c","ethereum","USDT",65478.37726399999,468.26,"USDT",65478.37726399999,221,2,2,85,24,0.20689655172413793,0.0,0.007151368429795363,True,0.33416007869988656,0.0558782132655784,False,False,"",27.6,"",0,"[]","[]",0,False,False,"",""
"0x50b15ff153d662143e4b12a53462b5faac81321f","ethereum","USDT",72057.427771,72056.6757,"USDT",72057.427771,54,5,18,7,17,0.3793103448275862,0.15517241379310345,0.9999895628941629,False,0.5405271604896962,0.08778921331577982,False,False,"",27.4,"",0,"[]","[]",0,False,False,"",""
"0xca03fa4399a806301471a500a35f3cb109bf3f80","ethereum","USDT",79719.86596600001,0.0,"USDT",79719.86596600001,81,0,0,52,22,0.042105263157894736,0.15789473684210525,0.0,True,0.30013927576601673,0.052981809006910574,False,False,"",27.3,"",0,"[]","[]",0,False,False,"",""
"0x487445bc46ce5ba9918db8609a1928fbfa7382f4","ethereum","USDT",53486.54524299999,53486.542409,"USDT",53486.54524299999,318,9,11,5,7,0.9658385093167702,0.052795031055900624,0.9999999470147122,False,0.6796657275645023,0.10933183203167762,False,False,"",27.2,"",0,"[]","[]",0,False,False,"",""
"0xc1d94181cff8ba03b78599e988122140c46ced55","ethereum","USDT",14334.454078,12.227277,"USDT",14334.454078,125,2,2,64,23,0.14173228346456693,0.0,0.0008529991399369705,True,0.27858285609539685,0.05047639184961006,False,False,"",27.2,"",0,"[]","[]",0,False,False,"",""
"0xd440fce225019c76a4007505d35ecc31058437d5","ethereum","USDT",291414.5084940001,271739.0,"USDT",291414.5084940001,55,9,22,63,18,0.025974025974025976,0.5714285714285714,0.9324827422090921,False,0.6667193896674452,0.10782389973012046,False,False,"",27.1,"",0,"[]","[]",0,False,False,"",""
"0xf64e153e22d6a109030766c0a28a08d418a60dc7","ethereum","USDT",123760.299986,121300.0,"USDT",123760.299986,149,2,8,3,13,0.005681818181818182,0.10795454545454546,0.9801204426114165,False,0.8663583503607235,0.1376230769266682,False,False,"",27.0,"",0,"[]","[]",0,False,False,"",""
"0x3c06dcf9e00becd995c3741f80fc500d5501f261","ethereum","USDT",59452.098525999994,59450.0,"USDT",59452.098525999994,141,14,14,1,4,0.0,0.01282051282051282,0.9999647022384066,False,0.7275695421189905,0.11755075641436452,False,False,"",27.0,"",0,"[]","[]",0,False,False,"",""
"0x2089f03117bb13f50e163be379ba5aa2250c2184","ethereum","USDT",26102.018354000007,25521.0,"USDT",26102.018354000007,140,2,16,16,9,0.013071895424836602,0.1830065359477124,0.9777404817466551,False,0.8789742801933422,0.1399434227563519,False,False,"",26.9,"",0,"[]","[]",0,False,False,"",""
"0xd35e0895c5551b48fc2a84f7614542757d34c0b6","ethereum","USDT",66935.60141799999,0.0,"USDT",66935.60141799999,123,0,0,53,2,1.0,0.024390243902439025,0.0,True,0.28064066852367686,0.05234743917888446,False,False,"",26.9,"",0,"[]","[]",0,False,False,"",""
"0xf81c4b52c840e7aa2f7b2321d20fabe50dc63f03","ethereum","USDT",492553.728738,492553.72873800003,"USDT",492553.728738,135,3,11,5,6,0.9785714285714285,0.09285714285714286,1.0000000000000002,False,0.7005571030640668,0.11440682946044683,False,False,"",26.8,"",0,"[]","[]",0,False,False,"",""
"0x3c178a783e264c6450dbcddef3bb96a45c2323d5","ethereum","USDT",88904.06326500002,0.0,"USDT",88904.06326500002,128,0,0,63,24,0.25925925925925924,0.0,0.0,True,0.23259052924791085,0.04571839251087778,False,False,"",26.8,"",0,"[]","[]",0,False,False,"",""
"0x6fcf9f202fa3936342780a1f7f0b98c06e55fa79","ethereum","USDT",84384.87418799996,85748.84921299998,"USDT",84384.87418799996,89,2,25,31,18,0.07250755287009064,0.09667673716012085,1.0161637383254403,False,0.7882714306078925,0.12863759014832188,False,False,"",26.6,"",0,"[]","[]",0,False,False,"",""
"0x6e2c6d050bd0187b7da4adb2afb97b9be37594f0","ethereum","USDT",183845.62655199997,183845.62310199998,"USDT",183845.62655199997,302,9,12,2,8,0.9577922077922078,0.06168831168831169,0.9999999812342558,False,0.6881615561354305,0.11368208611055369,False,False,"",26.6,"",0,"[]","[]",0,False,False,"",""
"0xcf1499161121cd6c34d7561a35b9e5c096e96eb6","ethereum","USDT",86082.18633099999,85991.0,"USDT",86082.18633099999,170,4,22,10,12,0.026881720430107527,0.44623655913978494,0.9989407061450628,False,0.9273647429003218,0.14987906321706695,False,False,"",26.5,"",0,"[]","[]",0,False,False,"",""
"0x82eb2a88e83f68448b5aa4c36900c3be157eb575","ethereum","USDT",44719.973668,44468.61,"USDT",44719.973668,102,2,2,2,2,0.0,0.45098039215686275,0.9943791633271943,False,0.8689315429718456,0.14116604932784832,False,False,"",26.5,"",0,"[]","[]",0,False,False,"",""
"0xbc4d3fc87ab4666663504414e09f0c57e989f80c","ethereum","USDT",36702.38435099999,36702.384351,"USDT",36702.38435099999,117,1,23,12,12,0.11627906976744186,0.0,1.0000000000000002,False,0.6675487465181058,0.11158311397556131,False,False,"",26.5,"",0,"[]","[]",0,False,False,"",""
"0xbdb45cb409957303ca67fe64d99b6bf5236dfb0d","ethereum","USDT",95094.13668699999,101652.32243300001,"USDT",95094.13668699999,202,5,10,46,22,0.5145228215767634,0.3153526970954357,1.0689651956943058,False,0.7724186600254842,0.12777559087654955,False,False,"",26.4,"",0,"[]","[]",0,False,False,"",""
"0xe40101719c45740a78e11194dc2d04e7e74a9a3b","ethereum","USDT",108445.632528,108445.632494,"USDT",108445.632528,233,7,9,4,6,0.008547008547008548,0.07692307692307693,0.9999999996864789,False,0.8399721447840924,0.1383977558961555,False,False,"",26.2,"",0,"[]","[]",0,False,False,"",""
"0x47b3e4851f4530066bf4fffc56a402eccfa224ab","ethereum","USDT",10517.000028999999,10161.065437,"USDT",10517.000028999999,103,3,16,57,22,0.2621359223300971,0.5728155339805825,0.9661562621452381,False,0.7189972691421396,0.12094794043142049,False,False,"",26.2,"",0,"[]","[]",0,False,False,"",""
"0xdce76159fcc09e7dea73030bfaa2f4c29c738e32","ethereum","USDT",10538.45262,7987.197163000001,"USDT",10538.45262,101,9,17,32,18,0.0297029702970297,0.009900990099009901,0.7579098612486812,False,0.6366794652859479,0.1088805190206163,False,False,"",26.2,"",0,"[]","[]",0,False,False,"",""
"0x150bab5d5fb52025e493cca4612a11475968e31f","ethereum","USDT",21109.047198,21109.0,"USDT",21109.047198,121,2,13,9,9,0.21641791044776118,0.2462686567164179,0.9999977640866706,False,0.8792474636808439,0.1450201746586781,False,False,"",26.1,"",0,"[]","[]",0,False,False,"",""
"0x79cc2735b559b9557587920b7ad70bd103043521","ethereum","USDT",30363.381329,30363.381329,"USDT",30363.381329,173,3,3,2,2,0.05202312138728324,0.017341040462427744,1.0,False,0.8073816155988859,0.13437026966989207,False,False,"",26.1,"",0,"[]","[]",0,False,False,"",""
"0x02c875192a6d8f81d7c3798feb5db3ce67b592fb","ethereum","USDT",106136.873636,106136.873636,"USDT",106136.873636,242,3,5,1,6,0.128099173553719,0.0,1.0,False,0.7885793871866296,0.13216822363462805,False,False,"",26.0,"",0,"[]","[]",0,False,False,"",""
"0x40695431cc5cb5bdbdc1a421012710d14cecce2c","ethereum","USDT",10870.438590000002,10870.43859,"USDT",10870.438590000002,61,3,3,1,1,0.0,0.03278688524590164,0.9999999999999998,False,0.6512534818941504,0.11184750302604479,False,False,"",26.0,"",0,"[]","[]",0,False,False,"",""
"0xa8c673c234395085e3ce54f5e84bae375cf8bc12","ethereum","USDT",44739.20920800001,44739.195494,"USDT",44739.20920800001,143,10,10,3,5,0.018292682926829267,0.08536585365853659,0.9999996934679837,False,0.801810523651814,0.13450451284376586,False,False,"",25.9,"",0,"[]","[]",0,False,False,"",""
"0x5a5d922bee066cc594e307b0c19c1972bef40088","ethereum","USDT",50322.159616999976,0.0,"USDT",50322.159616999976,120,0,0,29,23,0.22131147540983606,0.0,0.0,True,0.22089136490250694,0.049604671014113755,False,False,"",25.9,"",0,"[]","[]",0,False,False,"",""
"0xabdb4263d59c61c71810a6a151ef906f36f900f6","ethereum","USDT",340816.24343399995,340816.238827,"USDT",340816.24343399995,79,3,8,2,4,0.0,0.09523809523809523,0.999999986482452,False,0.7717270167950977,0.1310576510834402,False,False,"",25.8,"",0,"[]","[]",0,False,False,"",""
"0x2eea7d5b44d356cc1003f262e435b306323764f5","ethereum","USDT",136173.86648599998,135929.23826599997,"USDT",136173.86648599998,51,6,25,33,19,0.05263157894736842,0.07017543859649122,0.9982035597114726,False,0.4802813804659714,0.088103657093133,False,False,"",25.8,"",0,"[]","[]",0,False,False,"",""
"0x092678b476c6eec7000a5d74773cbab045887139","ethereum","USDT",77855.285798,77855.28502,"USDT",77855.285798,105,2,2,2,2,0.0,0.05714285714285714,0.999999990007101,False,0.7928969339345678,0.13481915276087914,False,False,"",25.7,"",0,"[]","[]",0,False,False,"",""
"0xf12f1d92aab16f4675763119071befb85391b9ef","ethereum","USDT",27043.966916000005,0.0,"USDT",27043.966916000005,72,0,0,36,22,0.5555555555555556,0.0,0.0,True,0.13022284122562675,0.03725516144619412,False,False,"",25.7,"",0,"[]","[]",0,False,False,"",""
"0xd07931fa27d726449b74277f20bec3bd59eb25f2","ethereum","USDT",38792.28374699998,29949.590276000003,"USDT",38792.28374699998,316,8,12,68,20,0.33066666666666666,0.018666666666666668,0.7720501961505726,False,0.6009281450796967,0.10708660561087047,False,False,"",25.6,"",0,"[]","[]",0,False,False,"",""
"0x25ebd965904e55c39b49b7a32f9151dbe607876d","ethereum","USDT",12378.347333000003,9622.124463,"USDT",12378.347333000003,208,8,10,75,21,0.014354066985645933,0.0,0.7773351485579935,False,0.5331829071489246,0.09696399332379058,False,False,"",25.6,"",0,"[]","[]",0,False,False,"",""
"0xdc665ed66ab8dfbc77d87e16ef559dde40509b97","ethereum","USDT",463813.225144,463813.224059,"USDT",463813.225144,64,6,9,1,3,1.0,0.19696969696969696,0.9999999976606961,False,0.6009749298942563,0.10739246230679456,False,False,"",25.5,"",0,"[]","[]",0,False,False,"",""
"0xf2777e5303f80ea39b16b4f9d8cd2d9b9170f8fd","ethereum","USDT",18616.943321000002,18718.0,"USDT",18616.943321000002,157,3,15,13,17,0.2558139534883721,0.563953488372093,1.005428210058845,False,0.773705444339206,0.1334926213736397,False,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"0x5b71d5fd6bb118665582dd87922bf3b9de6c75f9","ethereum","USDT",173808.40283000015,164574.25,"USDT",173808.40283000015,288,4,6,87,23,0.3465346534653465,0.056105610561056105,0.9468716547667033,False,0.7184829660508337,0.12552366335899784,False,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"0x906b36021157a67ef4b86bb5ec6daff1dd24f726","ethereum","USDT",11245.729607,11245.0,"USDT",11245.729607,59,2,2,1,2,0.0,0.15254237288135594,0.9999351214171516,False,0.7150288070132353,0.12506579777466958,False,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"0x0cd2365f0e9d527c7c18d77a35bae4ae046ccf42","ethereum","USDT",226207.06048900002,227657.148667,"USDT",226207.06048900002,52,4,23,23,16,0.06,0.26,1.0064104461410943,False,0.6939825347272129,0.12183144640480598,False,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"0xbfed48267f1986776186400f59cab1bc9ecf198f","ethereum","USDT",588063.8664139999,693600.0,"USDT",588063.8664139999,67,6,20,26,14,0.4188034188034188,0.2222222222222222,1.179463727689234,False,0.5833273101724596,0.1057054414333693,False,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"0x24d443559267a387e87e9a34cf4b64d479c5ea63","ethereum","USDT",486195.572554,496217.918372,"USDT",486195.572554,66,11,23,10,13,0.33986928104575165,0.013071895424836602,1.0206138154762543,False,0.4450415823086489,0.08500820212110921,False,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"0xe127b48e855861e1c6bfd93bfd1b9e7cf0bbf094","ethereum","USDT",55196.42978499999,0.0,"USDT",55196.42978499999,82,0,0,27,9,0.43157894736842106,0.031578947368421054,0.0,True,0.2231197771587744,0.05262798198433727,False,False,"",25.4,"",0,"[]","[]",0,False,False,"",""
"0xdcb69ff30aeb0947cc68e602224cb719b6505b9a","ethereum","USDT",126565.00698500004,112178.64371400002,"USDT",126565.00698500004,135,13,18,40,15,0.0,0.0,0.8863322207795948,False,0.6627817644901808,0.11805208530789862,False,False,"",25.3,"",0,"[]","[]",0,False,False,"",""
"0x0099bb3f8dc85137d26af5d604b348339d1474ad","ethereum","USDT",26553.549489,0.0,"USDT",26553.549489,60,0,0,62,24,0.176,0.04,0.0,True,0.151949860724234,0.04273304932455824,False,False,"",25.3,"",0,"[]","[]",0,False,False,"",""
"0x3b24896e63dc335a9a00835c3535a0134eac2a7a","ethereum","USDT",104223.214143,104223.213704,"USDT",104223.214143,320,4,9,5,5,0.9925925925925926,0.037037037037037035,0.9999999957878865,False,0.7155988849514492,0.12598104174322805,False,False,"",25.2,"",0,"[]","[]",0,False,False,"",""
"0xb5acc81cdf7c2148e7b9e957792ca7609217a532","ethereum","USDT",193879.815498,193800.0,"USDT",193879.815498,51,2,5,7,18,0.01694915254237288,0.3559322033898305,0.9995883248712869,False,0.695739391993756,0.12315740838534156,False,False,"",25.2,"",0,"[]","[]",0,False,False,"",""
"0xc9a24fa24563be6de9f5daa83752facb566c80ea","ethereum","USDT",206805.99842000005,220969.85026500002,"USDT",206805.99842000005,61,9,22,37,14,0.09876543209876543,0.16049382716049382,1.0684885929480379,False,0.6647145376778019,0.11882618051031996,False,False,"",25.2,"",0,"[]","[]",0,False,False,"",""
"0x34fc692568d5b6a0dc1cada8af195abae08cc70e","ethereum","USDT",10597.965846000006,10077.026998000001,"USDT",10597.965846000006,144,2,12,51,23,0.09027777777777778,0.0,0.9508453928263391,False,0.5832052902644322,0.10718858542494258,False,False,"",25.1,"",0,"[]","[]",0,False,False,"",""
"0x3c3ab2e5191b4f61b38d14c9721f43f4ab835727","ethereum","USDT",13205.167317999998,13205.167218,"USDT",13205.167317999998,56,6,6,1,3,0.0,0.07142857142857142,0.999999992427207,False,0.6661559873433802,0.12027203434027911,False,False,"",25.0,"",0,"[]","[]",0,False,False,"",""
"0x7433036715c2b5559b002b896ce3ae18c487b7e3","ethereum","USDT",66828.63317199999,66828.6329,"USDT",66828.63317199999,90,8,23,11,15,0.16205128205128205,0.0,0.9999999959298884,False,0.6282729796873705,0.11493471473586181,False,False,"",24.9,"",0,"[]","[]",0,False,False,"",""
